Vcard_DToL14762-RA	None	
Vcard_DToL14788-RA	None	
Vcard_DToL14789-RA	Domain_of_unknown_function_(DUF4371)	
Vcard_DToL14830-RA	DNA_binding	
Vcard_DToL14840-RA	None	
Vcard_DToL14874-RA	None	
Vcard_DToL14891-RA	Endonuclease-reverse_transcriptase	
Vcard_DToL14917-RA	zinc_finger	
Vcard_DToL14931-RA	None	
Vcard_DToL14946-RA	Reverse_transcriptase_(RNA-dependent_DNA_polymerase)	
Vcard_DToL14983-RA	DNA_binding	
Vcard_DToL14990-RA	DDE_superfamily_endonuclease	
Vcard_DToL14993-RA	DNA_binding	
Vcard_DToL15007-RA	DDE_superfamily_endonuclease	
Vcard_DToL15075-RA	anchor_protein_17A	AKAP17A
Vcard_DToL15084-RA	None	
Vcard_DToL15111-RA	None	
Vcard_DToL15169-RA	None	
