LG1
14808 67.896 LR999933.1	11799009 ( 0 ) 111000010111100011001111101010000111111111101001110101101100100110010101010000011000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
14522 67.896 LR999933.1	9900492 ( 0 ) 111000010111100011001111101010000111111111101001110101101100100110010101010000011000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
13732 67.896 LR999933.1	1667635 ( 0 ) 111000010111100011001111101010000111111111101001110101101100100110010101010000011000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
13806 67.896 LR999933.1	2500158 ( 0 ) 111000010111100011001111101010000111111111101001110101101100100110010101010000011000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG14
26545 0.000 LR999942.1	1913332 ( 0 ) 110000011010001111010100011010110011010010010100010111010000100101101110100110000001111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26543 0.000 LR999942.1	1913189 ( 0 ) 110000011010001111010100011010110011010010010100010111010000100101101110100110000001111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26546 0.000 LR999942.1	1913339 ( 0 ) 110000011010001111010100011010110011010010010100010111010000100101101110100110000001111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27201 2.224 LR999942.1	7614459 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
26907 2.224 LR999942.1	5157505 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26905 2.224 LR999942.1	5091299 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27199 2.224 LR999942.1	7614433 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27200 2.224 LR999942.1	7614438 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26906 2.224 LR999942.1	5091607 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27318 2.224 LR999942.1	8913221 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101101110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27539 3.335 LR999942.1	11572426 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
27538 3.335 LR999942.1	11572392 ( 0 ) 110000011000001111010100011010110011010010010100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
27718 4.446 LR999942.1	13082632 ( 0 ) 110000011000001111010100011010110011010010000100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
27316 5.558 LR999942.1	8913051 ( 0 ) 110000010000001111010100011010110011010010000100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
27394 7.781 LR999942.1	10395062 ( 0 ) 110000010000001111010100011010010010010010000100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
27397 7.781 LR999942.1	10418545 ( 0 ) 110000010000001111010100011010010010010010000100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26914 7.781 LR999942.1	5328984 ( 0 ) 110000010000001111010100011010010010010010000100010111010000100101100110100110000000111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26552 8.893 LR999942.1	1913418 ( 0 ) 110000010000001111010100011010010010010010000100010111010000100101100110100110000000111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
27717 14.471 LR999942.1	13082627 ( 0 ) 100000010000001101010100011010010010010010000100010111010000100101100010000110000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5 0
27716 14.471 LR999942.1	13082626 ( 0 ) 100000010000001101010100011010010010010010000100010111010000100101100010000110000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
26842 15.582 LR999942.1	4512799 ( 0 ) 100000010000001101010100011010010010010010100100010111010000100101100010000110000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0


LG15
22053 30.019 LR999938.1	4217763 ( 0 ) 111001101100010100110100100010111101100100010111100101110011011101111001011011010110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4 0
22054 30.019 LR999938.1	4218002 ( 0 ) 111001101100010100110100100010111101100100010111100101110011011101111001011011010110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22449 39.004 LR999938.1	7214082 ( 0 ) 111001101100010110111110101010111111100100010111100101110011011101111001011111010110011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8 0
22448 40.115 LR999938.1	7214055 ( 0 ) 111001101100010110111110101110111111100100010111100101110011011101111001011111010110011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
22268 44.571 LR999938.1	5818557 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4 0
22064 44.571 LR999938.1	4256977 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22281 44.571 LR999938.1	5818759 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22058 44.571 LR999938.1	4256795 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22059 44.571 LR999938.1	4256839 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22065 44.571 LR999938.1	4257031 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22063 44.571 LR999938.1	4256966 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22065 44.571 LR999938.1	4257031 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
22062 44.571 LR999938.1	4256947 ( 0 ) 111001101101010110111111101110111111100100010111100101110111011101111001011111010111011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG16
23269 0.000 LR999939.1	464209 ( 0 ) 110010110011001111100000110010011101111111110011111001011111000111001001010001110011101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
23274 0.000 LR999939.1	464262 ( 0 ) 110010110011001111100000110010011101111111110011111001011111000111001001010001110011101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
23270 0.000 LR999939.1	464216 ( 0 ) 110010110011001111100000110010011101111111110011111001011111000111001001010001110011101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
24326 61.297 LR999939.1	10529389 ( 0 ) 001010011000100010010101100001010110000000101000100010011111010100110100111010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6 0
24791 64.635 LR999939.1	13853996 ( 0 ) 001010011000100010010101100001010010000000101000100010010111010000110100111010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
24596 70.214 LR999939.1	12279371 ( 0 ) 001000011000100010010101000001010010000000101000100010000110010000110100101010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5 0
24597 70.214 LR999939.1	12279379 ( 0 ) 001000011000100010010101000001010010000000101000100010000110010000110100101010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
24598 70.214 LR999939.1	12279641 ( 0 ) 001000011000100010010101000001010010000000101000100010000110010000110100101010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
24367 70.214 LR999939.1	11036315 ( 0 ) 001000011000100010010101000001010010000000101000100010000110010000110100101010100000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG18
41251 0.000 LR999924.1	942991 ( 0 ) 101110111111011110110001011000011111101000101001011001111001110110110001011000001011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
41250 0.000 LR999924.1	942945 ( 0 ) 101110111111011110110001011000011111101000101001011001111001110110110001011000001011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
41252 0.000 LR999924.1	943107 ( 0 ) 101110111111011110110001011000011111101000101001011001111001110110110001011000001011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG19
36399 52.272 LR999950.1	1874855 ( 0 ) 101010000010000110111010100101010001001100110001100101111111010110000100110110110010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5 0
36549 61.256 LR999950.1	2887905 ( 0 ) 101010000010000110110010100101010000001100110000100101010111010110000100000110010010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8 0
36550 61.256 LR999950.1	2887907 ( 0 ) 101010000010000110110010100101010000001100110000100101010111010110000100000110010010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36551 61.256 LR999950.1	2887908 ( 0 ) 101010000010000110110010100101010000001100110000100101010111010110000100000110010010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36552 62.367 LR999950.1	2887920 ( 0 ) 101010000010000010110010100101010000001100110000100101010111010110000100000110010010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
36944 63.479 LR999950.1	5438279 ( 0 ) 101010000010000010110010100101010000001100110000100101010111010010000100000110010010000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
36821 65.702 LR999950.1	4536427 ( 0 ) 101010000010000010110010100101010000001100110000100101010111010010000100000111010010001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
36820 65.702 LR999950.1	4536409 ( 0 ) 101010000010000010110010100101010000001100110000100101010111010010000100000111010010001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37157 70.158 LR999950.1	6985306 ( 0 ) 101010000010000010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4 0
37161 70.158 LR999950.1	6985319 ( 0 ) 101010000010000010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37159 71.270 LR999950.1	6985311 ( 0 ) 101010000010100010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
36844 71.270 LR999950.1	4654551 ( 0 ) 101010000010100010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37158 71.270 LR999950.1	6985309 ( 0 ) 101010000010100010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37160 71.270 LR999950.1	6985312 ( 0 ) 101010000010100010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37162 71.270 LR999950.1	6985326 ( 0 ) 101010000010100010110010100101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36505 73.493 LR999950.1	2393807 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
36847 73.493 LR999950.1	4654770 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36502 73.493 LR999950.1	2393761 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36506 73.493 LR999950.1	2393833 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
37077 73.493 LR999950.1	6510884 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36617 73.493 LR999950.1	3185559 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36503 73.493 LR999950.1	2393792 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
36507 73.493 LR999950.1	2394037 ( 0 ) 101010000010101010110010110101010100001100110000100111010111010010100100000111010010011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG20
16555 42.258 LR999934.1	13553421 ( 0 ) 110001000000000110001001001011100111010101101111000100000011111100010010100011110000110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
16453 54.733 LR999934.1	12273230 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 11 0
16458 54.733 LR999934.1	12273282 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16454 54.733 LR999934.1	12273232 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16455 54.733 LR999934.1	12273247 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16451 54.733 LR999934.1	12273222 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16457 54.733 LR999934.1	12273277 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16456 54.733 LR999934.1	12273261 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16459 54.733 LR999934.1	12273296 ( 0 ) 110000000000000110000001001011100110000001101110000100000011111100000000100011111000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16462 59.189 LR999934.1	12313668 ( 0 ) 110000000000000110000001001011100110000001100010000100000011111000000000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 4 0
16461 59.189 LR999934.1	12313662 ( 0 ) 110000000000000110000001001011100110000001100010000100000011111000000000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16226 59.189 LR999934.1	10171723 ( 0 ) 110000000000000110000001001011100110000001100010000100000011111000000000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16569 61.412 LR999934.1	13567086 ( 0 ) 110000000000000110000011001011100110000001100010000100010011111000000000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
15729 61.412 LR999934.1	5852747 ( 0 ) 110000000000000110000011001011100110000001100010000100010011111000000000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
15330 66.991 LR999934.1	626964 ( 0 ) 110000010100000110000011001011100110000001100010011100010011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5 0
16243 70.329 LR999934.1	10329229 ( 0 ) 110000010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
15331 71.441 LR999934.1	626980 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
16320 71.441 LR999934.1	10718054 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16321 71.441 LR999934.1	10718163 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16515 71.441 LR999934.1	13210420 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16513 71.441 LR999934.1	13210363 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
16514 71.441 LR999934.1	13210389 ( 0 ) 110010010100000110000011001011100110001011100010011100110011111000100000100011101000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0



LG23
9389 0.000 LR999930.1	7056117 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9263 0.000 LR999930.1	6103747 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9390 0.000 LR999930.1	7056179 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9814 0.000 LR999930.1	11503922 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9388 0.000 LR999930.1	7055865 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9816 0.000 LR999930.1	11503954 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
10282 0.000 LR999930.1	14702602 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
10191 0.000 LR999930.1	14219348 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
8973 0.000 LR999930.1	2585515 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9387 0.000 LR999930.1	7055861 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9424 0.000 LR999930.1	7169165 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9819 0.000 LR999930.1	11504037 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9817 0.000 LR999930.1	11503967 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
10037 0.000 LR999930.1	13291655 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9818 0.000 LR999930.1	11504028 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9815 0.000 LR999930.1	11503952 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101100011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9680 1.111 LR999930.1	10532921 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101000011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
9681 1.111 LR999930.1	10577885 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101000011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9250 1.111 LR999930.1	6103645 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101000011101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9041 2.223 LR999930.1	3658635 ( 0 ) 111100001000110000011000000000110101000111110010011110000110101010111110101000011100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
9267 3.334 LR999930.1	6103948 ( 0 ) 111100001000110000011000000000110101000111010010011110000110101010111110101000011100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
9795 5.558 LR999930.1	11145900 ( 0 ) 111100001000110000011000000000110101000111010010010110000010101010111110101000011100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2 0
9481 11.136 LR999930.1	7496310 ( 0 ) 010100000000110000001000000000110101000111010010010010000010101010111110101000011100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 5 0
9242 14.474 LR999930.1	6096353 ( 0 ) 010100000000110000001000000000100101000111010010010010000010001010111110101000010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
9467 17.813 LR999930.1	7495975 ( 0 ) 010100000010110000001000000000100101000111000010010010000010001000111110101000010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
9477 17.813 LR999930.1	7496255 ( 0 ) 010100000010110000001000000000100101000111000010010010000010001000111110101000010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9478 17.813 LR999930.1	7496256 ( 0 ) 010100000010110000001000000000100101000111000010010010000010001000111110101000010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
9778 21.151 LR999930.1	11145586 ( 0 ) 010100000010010000001000000000100101000111000010010010000010001000111110100000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 3 0
15426 28.992 LR999934.1	1476850 ( 0 ) 010100000010010000001100100000100101000111000010010011000011001000111110110001010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7 0


LG24
35037 0.000 LR999948.1	7346545 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35042 0.000 LR999948.1	7346568 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35040 0.000 LR999948.1	7346561 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35045 0.000 LR999948.1	7346598 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35034 0.000 LR999948.1	7346539 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35038 0.000 LR999948.1	7346549 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35041 0.000 LR999948.1	7346567 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35032 0.000 LR999948.1	7346528 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35035 0.000 LR999948.1	7346541 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35039 0.000 LR999948.1	7346553 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35043 0.000 LR999948.1	7346574 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35036 0.000 LR999948.1	7346544 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
35044 0.000 LR999948.1	7346575 ( 0 ) 111001001101111100101011010100011100000010110000011000111000100101101110011000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG27
20401 46.751 LR999937.1	3589819 ( 0 ) 110101011000001111101101001000010101111000101010101110011011110010111111111111111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 6 0
34040 46.751 LR999947.1	9445894 ( 0 ) 110101011000001111101101001000010101111000101010101110011011110010111111111111111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
34041 46.751 LR999947.1	9445900 ( 0 ) 110101011000001111101101001000010101111000101010101110011011110010111111111111111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
34263 46.751 LR999947.1	11306590 ( 0 ) 110101011000001111101101001000010101111000101010101110011011110010111111111111111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG28
26748 33.438 LR999942.1	4013419 ( 0 ) 101011010100100111011000111101010001101010101010100010110000010111010010001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
10830 42.423 LR999931.1	3776719 ( 0 ) 111011010100100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8 0
38777 43.534 LR999952.1	1616167 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1 0
38780 43.534 LR999952.1	1616185 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38773 43.534 LR999952.1	1616152 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38779 43.534 LR999952.1	1616184 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38775 43.534 LR999952.1	1616161 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38772 43.534 LR999952.1	1616118 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38774 43.534 LR999952.1	1616156 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38778 43.534 LR999952.1	1616169 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
38776 43.534 LR999952.1	1616162 ( 0 ) 111011010110100111111000111101010001101110001010100110110000110111010111001111010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0


LG30
40210 0.000 LR999954.1	4047551 ( 0 ) 110011001111110111110111111101011111010110110010011101011111011100011010110111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0 0
