LR999935.1 5804650 5805420 ID=Vcard_DToL08546-RA;Parent=Vcard_DToL08546;Name=Vcard_DToL08546-RA;Alias=maker-LR999935.1-exonerate_protein2genome-gene-58.778-mRNA-1;_AED=0.03;_QI=0|-1|0|1|-1|0|1|0|256;_eAED=0.03;
LR999935.1 6185841 6188126 ID=Vcard_DToL08568-RA;Parent=Vcard_DToL08568;Name=Vcard_DToL08568-RA;Alias=maker-LR999935.1-pred_gff_repeatmasker-gene-62.846-mRNA-1;_AED=0.80;_QI=1038|-1|0|1|-1|1|1|0|416;_eAED=1.00;score=2414,2414;
LR999935.1 6204267 6204518 ID=Vcard_DToL08569-RA;Parent=Vcard_DToL08569;Name=Vcard_DToL08569-RA;Alias=maker-LR999935.1-pred_gff_repeatrunner-gene-62.15-mRNA-1;_AED=0.40;_QI=0|-1|0|1|-1|1|1|0|84;_eAED=0.40;_merge_warning=1;score=127,127;
LR999935.1 6632143 6635988 ID=Vcard_DToL08609-RA;Parent=Vcard_DToL08609;Name=Vcard_DToL08609-RA;Alias=maker-LR999935.1-pred_gff_snap_masked-gene-66.336-mRNA-1;_AED=0.17;_QI=0|0|0|0.25|1|1|4|0|507;_eAED=0.17;_merge_warning=1;score=10.847,10.847;target_length=1524,14868897;
LR999935.1 8868729 8874151 ID=Vcard_DToL08801-RA;Parent=Vcard_DToL08801;Name=Vcard_DToL08801-RA;Alias=maker-LR999935.1-pred_gff_snap_masked-gene-88.629-mRNA-1;_AED=0.17;_QI=0|0|0|0.2|1|1|5|0|596;_eAED=0.17;_merge_warning=1;score=36.638,36.638;target_length=1791,14868897;
LR999935.1 10286908 10287546 ID=Vcard_DToL08867-RA;Parent=Vcard_DToL08867;Name=Vcard_DToL08867-RA;Alias=maker-LR999935.1-exonerate_protein2genome-gene-103.1130-mRNA-1;_AED=0.07;_QI=0|-1|0|1|-1|0|1|0|212;_eAED=0.07;
LR999935.1 11517970 11519661 ID=Vcard_DToL08940-RA;Parent=Vcard_DToL08940;Name=Vcard_DToL08940-RA;Alias=maker-LR999935.1-exonerate_protein2genome-gene-115.1121-mRNA-1;_AED=0.38;_QI=0|-1|0|1|-1|1|1|0|563;_eAED=0.38;
LR999952.1 149759 151352 ID=Vcard_DToL17404-RA;Parent=Vcard_DToL17404;Name=Vcard_DToL17404-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-1.565-mRNA-1;_AED=0.06;_QI=0|0|0|0.5|1|1|2|0|175;_eAED=0.08;_merge_warning=1;score=-32.693,-32.693;target_length=528,8262369;
LR999952.1 1502031 1505549 ID=Vcard_DToL17460-RA;Parent=Vcard_DToL17460;Name=Vcard_DToL17460-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-15.40-mRNA-1;_AED=0.71;_QI=0|0|0|0.66|1|1|3|0|176;_eAED=0.72;_merge_warning=1;score=16.768,16.768;target_length=531,8262369;
LR999952.1 1508280 1511798 ID=Vcard_DToL17461-RA;Parent=Vcard_DToL17461;Name=Vcard_DToL17461-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-15.165-mRNA-1;_AED=0.71;_QI=0|0|0|0.66|1|1|3|0|176;_eAED=0.72;_merge_warning=1;score=16.768,16.768;target_length=531,8262369;
LR999952.1 1514529 1518047 ID=Vcard_DToL17462-RA;Parent=Vcard_DToL17462;Name=Vcard_DToL17462-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-15.290-mRNA-1;_AED=0.71;_QI=0|0|0|0.66|1|1|3|0|176;_eAED=0.72;_merge_warning=1;score=16.768,16.768;target_length=531,8262369;
LR999952.1 1520812 1523928 ID=Vcard_DToL17463-RA;Parent=Vcard_DToL17463;Name=Vcard_DToL17463-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-15.395-mRNA-1;_AED=0.83;_QI=0|0|0|0.33|1|1|3|0|151;_eAED=0.83;_merge_warning=1;score=5.556,5.556;target_length=456,8262369;
LR999952.1 1526649 1531049 ID=Vcard_DToL17464-RA;Parent=Vcard_DToL17464;Name=Vcard_DToL17464-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-15.456-mRNA-1;_AED=0.74;_QI=0|0|0|0.5|1|1|4|0|203;_eAED=0.75;_merge_warning=1;score=21.399,21.399;target_length=612,8262369;
LR999952.1 1532058 1540743 ID=Vcard_DToL17465-RA;Parent=Vcard_DToL17465;Name=Vcard_DToL17465-RA;Alias=maker-LR999952.1-exonerate_est2genome-gene-15.1-mRNA-1;_AED=0.31;_QI=398|1|1|1|0.14|0.25|8|1404|299;_eAED=0.31;score=12931;
LR999952.1 5042303 5043277 ID=Vcard_DToL17605-RA;Parent=Vcard_DToL17605;Name=Vcard_DToL17605-RA;Alias=maker-LR999952.1-exonerate_protein2genome-gene-50.7-mRNA-1;_AED=0.43;_QI=0|0|0|1|0|0|2|0|207;_eAED=0.44;
LR999952.1 5173160 5177556 ID=Vcard_DToL17612-RA;Parent=Vcard_DToL17612;Name=Vcard_DToL17612-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-51.889-mRNA-1;_AED=0.09;_QI=0|0|0|0.6|1|1|5|0|754;_eAED=0.09;score=74.826,74.826;target_length=2265,8262369;
LR999952.1 5381349 5388998 ID=Vcard_DToL17630-RA;Parent=Vcard_DToL17630;Name=Vcard_DToL17630-RA;Alias=maker-LR999952.1-exonerate_protein2genome-gene-53.0-mRNA-1;_AED=0.25;_QI=0|0|0|1|0|0|3|0|190;_eAED=0.25;score=44.226;
LR999952.1 5448027 5451051 ID=Vcard_DToL17633-RA;Parent=Vcard_DToL17633;Name=Vcard_DToL17633-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-54.15-mRNA-1;_AED=0.12;_QI=0|0|0|0.33|1|1|3|0|199;_eAED=0.12;_merge_warning=1;score=-2.844;target_length=8262369;
LR999952.1 5400090 5409746 ID=Vcard_DToL17631-RA;Parent=Vcard_DToL17631;Name=Vcard_DToL17631-RA;Alias=maker-LR999952.1-exonerate_protein2genome-gene-54.32-mRNA-1;_AED=0.20;_QI=0|0|0|1|0|0|3|0|226;_eAED=0.20;score=58.8455;
LR999952.1 6115079 6115713 ID=Vcard_DToL17678-RA;Parent=Vcard_DToL17678;Name=Vcard_DToL17678-RA;Alias=maker-LR999952.1-pred_gff_repeatmasker-gene-61.121-mRNA-1;_AED=0.66;_QI=0|-1|0|1|-1|1|1|11|207;_eAED=0.66;_merge_warning=1;score=301,301;
LR999952.1 6876453 6882237 ID=Vcard_DToL17703-RA;Parent=Vcard_DToL17703;Name=Vcard_DToL17703-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-68.848-mRNA-1;_AED=0.45;_QI=0|0|0|0.5|1|1|4|0|478;_eAED=0.45;_merge_warning=1;score=49.66,49.66;target_length=1437,8262369;
LR999952.1 7455671 7457905 ID=Vcard_DToL17727-RA;Parent=Vcard_DToL17727;Name=Vcard_DToL17727-RA;Alias=maker-LR999952.1-exonerate_protein2genome-gene-74.882-mRNA-1;_AED=0.24;_QI=0|-1|0|1|-1|0|1|0|744;_eAED=0.24;
LR999952.1 7784517 7787744 ID=Vcard_DToL17745-RA;Parent=Vcard_DToL17745;Name=Vcard_DToL17745-RA;Alias=maker-LR999952.1-pred_gff_snap_masked-gene-77.988-mRNA-1;_AED=0.25;_QI=0|0|0|0.66|1|1|3|0|329;_eAED=0.26;score=-66.009,-66.009;target_length=990,8262369;
LR999950.1 383 1825 ID=Vcard_DToL16771-RA;Parent=Vcard_DToL16771;Name=Vcard_DToL16771-RA;Alias=maker-LR999950.1-exonerate_protein2genome-gene-0.611-mRNA-1;_AED=0.26;_QI=0|-1|0|1|-1|0|1|0|480;_eAED=0.27;
LR999950.1 292244 299403 ID=Vcard_DToL16786-RA;Parent=Vcard_DToL16786;Name=Vcard_DToL16786-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-3.418-mRNA-1;_AED=0.25;_QI=0|0|0|0.25|1|1|4|0|862;_eAED=0.25;_merge_warning=1;score=-58.544,-58.544;target_length=2589,9960137;
LR999950.1 1146310 1147872 ID=Vcard_DToL16822-RA;Parent=Vcard_DToL16822;Name=Vcard_DToL16822-RA;Alias=maker-LR999950.1-exonerate_protein2genome-gene-11.40-mRNA-1;_AED=0.39;_QI=0|-1|0|1|-1|1|1|0|520;_eAED=0.39;
LR999950.1 2343070 2349719 ID=Vcard_DToL16862-RA;Parent=Vcard_DToL16862;Name=Vcard_DToL16862-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-23.541-mRNA-1;_AED=0.01;_QI=0|0|0|0.66|1|1|3|0|238;_eAED=0.01;_merge_warning=1;score=-25.323,-25.323;target_length=717,9960137;
LR999950.1 2625783 2639968 ID=Vcard_DToL16863-RA;Parent=Vcard_DToL16863;Name=Vcard_DToL16863-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-26.249-mRNA-1;_AED=0.53;_QI=0|0|0|0.2|1|1|5|0|437;_eAED=0.53;score=-56.003,-56.003;target_length=1314,9960137;
LR999950.1 3703758 3713343 ID=Vcard_DToL16888-RA;Parent=Vcard_DToL16888;Name=Vcard_DToL16888-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-37.28-mRNA-1;_AED=0.35;_QI=0|0|0|0.42|1|1|7|0|591;_eAED=0.38;score=-75.916,-75.916;target_length=1776,9960137;
LR999950.1 3974902 3978467 ID=Vcard_DToL16902-RA;Parent=Vcard_DToL16902;Name=Vcard_DToL16902-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-39.510-mRNA-1;_AED=0.55;_QI=0|0|0|0.75|1|1|4|0|165;_eAED=0.55;_merge_warning=1;score=28.805,28.805;target_length=498,9960137;
LR999950.1 3979389 3980418 ID=Vcard_DToL16903-RA;Parent=Vcard_DToL16903;Name=Vcard_DToL16903-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-39.573-mRNA-1;_AED=0.74;_QI=0|0|0|0.33|1|1|3|0|90;_eAED=0.74;_merge_warning=1;score=27.057,27.057;target_length=273,9960137;
LR999950.1 3981786 3982309 ID=Vcard_DToL16904-RA;Parent=Vcard_DToL16904;Name=Vcard_DToL16904-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-39.575-mRNA-1;_AED=0.57;_QI=0|0|0|0.5|1|1|2|0|66;_eAED=0.57;_merge_warning=1;score=10.551,10.551;target_length=201,9960137;
LR999950.1 6152647 6155230 ID=Vcard_DToL16968-RA;Parent=Vcard_DToL16968;Name=Vcard_DToL16968-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-61.462-mRNA-1;_AED=0.49;_QI=0|0|0|0.5|1|1|2|0|91;_eAED=0.49;score=0.869,0.869;target_length=276,9960137;
LR999950.1 6844280 6848371 ID=Vcard_DToL16992-RA;Parent=Vcard_DToL16992;Name=Vcard_DToL16992-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-68.459-mRNA-1;_AED=0.17;_QI=0|0|0|0.33|1|1|3|0|113;_eAED=0.17;_merge_warning=1;score=-16.894,-16.894;target_length=342,9960137;
LR999950.1 8048583 8051770 ID=Vcard_DToL17027-RA;Parent=Vcard_DToL17027;Name=Vcard_DToL17027-RA;Alias=maker-LR999950.1-pred_gff_snap_masked-gene-80.363-mRNA-1;_AED=0.52;_QI=0|0|0|0.33|1|1|3|0|394;_eAED=0.52;_merge_warning=1;score=6.849,6.849;target_length=1185,9960137;
LR999933.1 3084413 3085459 ID=Vcard_DToL07167-RA;Parent=Vcard_DToL07167;Name=Vcard_DToL07167-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-30.733-mRNA-1;_AED=0.21;_QI=0|-1|0|1|-1|1|1|0|348;_eAED=0.21;score=-13.126,-13.126;target_length=1047,8648280;
LR999933.1 4075921 4079358 ID=Vcard_DToL07185-RA;Parent=Vcard_DToL07185;Name=Vcard_DToL07185-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-40.490-mRNA-1;_AED=0.33;_QI=0|0|0|0.5|1|1|2|0|625;_eAED=0.33;_merge_warning=1;score=-156.706,-156.706;target_length=1878,8648280;
LR999933.1 4097624 4105242 ID=Vcard_DToL07186-RA;Parent=Vcard_DToL07186;Name=Vcard_DToL07186-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-41.662-mRNA-1;_AED=0.23;_QI=0|0|0|0.33|1|1|3|0|202;_eAED=0.24;score=-24.974,-24.974;target_length=609,8648280;
LR999933.1 5447253 5449469 ID=Vcard_DToL07224-RA;Parent=Vcard_DToL07224;Name=Vcard_DToL07224-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-54.351-mRNA-1;_AED=0.44;_QI=0|-1|0|1|-1|1|1|0|738;_eAED=0.44;score=50.375,50.375;target_length=2217,8648280;
LR999933.1 6473432 6479294 ID=Vcard_DToL07280-RA;Parent=Vcard_DToL07280;Name=Vcard_DToL07280-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-64.711-mRNA-1;_AED=0.24;_QI=0|0|0|0.5|1|1|6|0|440;_eAED=0.25;_merge_warning=1;score=-8.937,-8.937;target_length=1323,8648280;
LR999933.1 7230431 7235861 ID=Vcard_DToL07307-RA;Parent=Vcard_DToL07307;Name=Vcard_DToL07307-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-72.331-mRNA-1;_AED=0.43;_QI=0|0|0|0.25|1|1|4|0|553;_eAED=0.43;score=-6.61,-6.61;target_length=1662,8648280;
LR999933.1 7348891 7351003 ID=Vcard_DToL07310-RA;Parent=Vcard_DToL07310;Name=Vcard_DToL07310-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-73.399-mRNA-1;_AED=0.30;_QI=0|0|0|0.33|1|1|3|0|159;_eAED=0.30;_merge_warning=1;score=24.207,24.207;target_length=480,8648280;
LR999933.1 8164925 8172636 ID=Vcard_DToL07346-RA;Parent=Vcard_DToL07346;Name=Vcard_DToL07346-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-81.721-mRNA-1;_AED=0.27;_QI=0|0|0|0.66|1|1|3|0|258;_eAED=0.27;_merge_warning=1;score=-68.194,-68.194;target_length=777,8648281;
LR999933.1 11205193 11205963 ID=Vcard_DToL07518-RA;Parent=Vcard_DToL07518;Name=Vcard_DToL07518-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-112.54-mRNA-1;_AED=0.03;_QI=0|-1|0|1|-1|1|1|0|256;_eAED=0.03;score=34.659,34.659;target_length=771,8648281;
LR999933.1 11682127 11692573 ID=Vcard_DToL07550-RA;Parent=Vcard_DToL07550;Name=Vcard_DToL07550-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-117.828-mRNA-1;_AED=0.88;_QI=0|0|0|0.14|1|1|7|0|570;_eAED=0.88;_merge_warning=1;score=-56.384,-56.384;target_length=1713,8648281;
LR999933.1 11713955 11720339 ID=Vcard_DToL07554-RA;Parent=Vcard_DToL07554;Name=Vcard_DToL07554-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-117.148-mRNA-1;_AED=0.44;_QI=0|0|0|0.11|1|1|9|0|821;_eAED=0.44;_merge_warning=1;score=-119.906,-119.906;target_length=2466,8648281;
LR999933.1 13109195 13116387 ID=Vcard_DToL07589-RA;Parent=Vcard_DToL07589;Name=Vcard_DToL07589-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-131.85-mRNA-1;_AED=0.36;_QI=0|0|0|0.5|1|1|2|0|562;_eAED=0.37;_merge_warning=1;score=-154.816,-154.816;target_length=1689,8648281;
LR999933.1 14782949 14785365 ID=Vcard_DToL07642-RA;Parent=Vcard_DToL07642;Name=Vcard_DToL07642-RA;Alias=maker-LR999933.1-pred_gff_snap_masked-gene-147.757-mRNA-1;_AED=0.26;_QI=0|0|0|0.5|1|1|2|0|379;_eAED=0.26;score=-82.617,-82.617;target_length=1140,8648281;
LR999941.1 261810 263364 ID=Vcard_DToL11858-RA;Parent=Vcard_DToL11858;Name=Vcard_DToL11858-RA;Alias=maker-LR999941.1-pred_gff_repeatmasker-gene-2.535-mRNA-1;_AED=0.95;_QI=0|-1|0|1|-1|1|1|49|501;_eAED=0.95;_merge_warning=1;score=1832,1832;
LR999941.1 261060 261410 ID=Vcard_DToL11857-RA;Parent=Vcard_DToL11857;Name=Vcard_DToL11857-RA;Alias=maker-LR999941.1-pred_gff_repeatmasker-gene-2.534-mRNA-1;_AED=0.38;_QI=0|-1|0|1|-1|0|1|0|117;_eAED=0.38;score=231,231;
LR999941.1 917950 920433 ID=Vcard_DToL11880-RA;Parent=Vcard_DToL11880;Name=Vcard_DToL11880-RA;Alias=maker-LR999941.1-exonerate_protein2genome-gene-9.0-mRNA-1;_AED=0.36;_QI=0|-1|0|1|-1|0|1|0|827;_eAED=0.36;
LR999941.1 1198496 1266557 ID=Vcard_DToL11883-RA;Parent=Vcard_DToL11883;Name=Vcard_DToL11883-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-12.809-mRNA-1;_AED=0.70;_QI=0|0|0|0.85|1|1|7|0|711;_eAED=0.71;score=-78.391,-78.391;target_length=2136,13774036;
LR999941.1 2607590 2608234 ID=Vcard_DToL11935-RA;Parent=Vcard_DToL11935;Name=Vcard_DToL11935-RA;Alias=maker-LR999941.1-exonerate_protein2genome-gene-26.649-mRNA-1;_AED=0.35;_QI=0|-1|0|1|-1|0|1|0|214;_eAED=0.35;
LR999941.1 3776685 3777194 ID=Vcard_DToL11969-RA;Parent=Vcard_DToL11969;Name=Vcard_DToL11969-RA;Alias=maker-LR999941.1-exonerate_protein2genome-gene-37.3-mRNA-1;_AED=0.11;_QI=0|-1|0|1|-1|1|1|0|169;_eAED=0.11;
LR999941.1 3827158 3838262 ID=Vcard_DToL11970-RA;Parent=Vcard_DToL11970;Name=Vcard_DToL11970-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-38.197-mRNA-1;_AED=0.27;_QI=0|0|0|0.16|1|1|6|0|545;_eAED=0.27;_merge_warning=1;score=-26.107,-26.107;target_length=1638,13774036;
LR999941.1 4393762 4395072 ID=Vcard_DToL11985-RA;Parent=Vcard_DToL11985;Name=Vcard_DToL11985-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-44.919-mRNA-1;_AED=0.53;_QI=0|0|0|0.33|1|1|3|0|131;_eAED=0.53;_merge_warning=1;score=12.674,12.674;target_length=396,13774036;
LR999941.1 6168446 6175651 ID=Vcard_DToL12037-RA;Parent=Vcard_DToL12037;Name=Vcard_DToL12037-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-61.687-mRNA-1;_AED=0.11;_QI=0|0|0|0.33|1|1|3|0|287;_eAED=0.11;_merge_warning=1;score=59.69,59.69;target_length=864,13774036;
LR999941.1 6879085 6885283 ID=Vcard_DToL12087-RA;Parent=Vcard_DToL12087;Name=Vcard_DToL12087-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-68.871-mRNA-1;_AED=0.57;_QI=0|0|0|0.33|1|1|3|0|565;_eAED=0.57;score=-112.897,-112.897;target_length=1698,13774036;
LR999941.1 7742157 7746165 ID=Vcard_DToL12193-RA;Parent=Vcard_DToL12193;Name=Vcard_DToL12193-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-77.337-mRNA-1;_AED=0.34;_QI=0|0|0|0.33|1|1|3|0|363;_eAED=0.34;_merge_warning=1;score=-10.157,-10.157;target_length=1092,13774036;
LR999941.1 8054749 8057200 ID=Vcard_DToL12232-RA;Parent=Vcard_DToL12232;Name=Vcard_DToL12232-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-80.593-mRNA-1;_AED=0.35;_QI=0|0|0|0.25|1|1|4|0|601;_eAED=0.35;score=2.239,2.239;target_length=1806,13774036;
LR999941.1 8527145 8527417 ID=Vcard_DToL12274-RA;Parent=Vcard_DToL12274;Name=Vcard_DToL12274-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-85.217-mRNA-1;_AED=0.15;_QI=0|-1|0|1|-1|1|1|0|90;_eAED=0.15;score=-2.031,-2.031;target_length=273,13774036;
LR999941.1 10865103 10869029 ID=Vcard_DToL12374-RA;Parent=Vcard_DToL12374;Name=Vcard_DToL12374-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-108.724-mRNA-1;_AED=0.40;_QI=0|0|0|0.4|1|1|5|0|359;_eAED=0.40;_merge_warning=1;score=30.476,30.476;target_length=1080,13774036;
LR999941.1 10872567 10874075 ID=Vcard_DToL12375-RA;Parent=Vcard_DToL12375;Name=Vcard_DToL12375-RA;Alias=maker-LR999941.1-exonerate_est2genome-gene-108.0-mRNA-1;_AED=0.24;_QI=199|1|1|1|0.5|0.66|3|201|270;_eAED=0.24;score=5163;
LR999941.1 13147341 13171920 ID=Vcard_DToL12475-RA;Parent=Vcard_DToL12475;Name=Vcard_DToL12475-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-131.462-mRNA-1;_AED=0.36;_QI=0|0|0|0.25|1|1|4|0|512;_eAED=0.37;_merge_warning=1;score=-88.417,-88.417;target_length=1539,13774036;
LR999941.1 13746980 13747987 ID=Vcard_DToL12493-RA;Parent=Vcard_DToL12493;Name=Vcard_DToL12493-RA;Alias=maker-LR999941.1-pred_gff_snap_masked-gene-136.982-mRNA-1;_AED=0.23;_QI=0|-1|0|1|-1|1|1|0|335;_eAED=0.23;score=-59.897,-59.897;target_length=1008,13774036;
LR999941.1 13693311 13694438 ID=Vcard_DToL12492-RA;Parent=Vcard_DToL12492;Name=Vcard_DToL12492-RA;Alias=maker-LR999941.1-exonerate_protein2genome-gene-136.0-mRNA-1;_AED=0.16;_QI=0|0|0|1|0|0|3|0|260;_eAED=0.16;
LR999938.1 426756 432186 ID=Vcard_DToL10251-RA;Parent=Vcard_DToL10251;Name=Vcard_DToL10251-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-4.244-mRNA-1;_AED=0.44;_QI=0|0|0|0.33|1|1|3|0|713;_eAED=0.44;_merge_warning=1;score=18.273,18.273;target_length=2142,14605406;
LR999938.1 1056475 1057260 ID=Vcard_DToL10274-RA;Parent=Vcard_DToL10274;Name=Vcard_DToL10274-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-10.1081-mRNA-1;_AED=0.06;_QI=0|-1|0|1|-1|1|1|0|261;_eAED=0.06;
LR999938.1 1358370 1359680 ID=Vcard_DToL10283-RA;Parent=Vcard_DToL10283;Name=Vcard_DToL10283-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-13.495-mRNA-1;_AED=0.70;_QI=0|0|0|0.33|1|1|3|0|131;_eAED=0.70;_merge_warning=1;score=11.39,11.39;target_length=396,14605406;
LR999938.1 1355428 1355742 ID=Vcard_DToL10281-RA;Parent=Vcard_DToL10281;Name=Vcard_DToL10281-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-13.2-mRNA-1;_AED=0.32;_QI=0|-1|0|1|-1|0|1|0|104;_eAED=0.32;
LR999938.1 1455337 1456392 ID=Vcard_DToL10292-RA;Parent=Vcard_DToL10292;Name=Vcard_DToL10292-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-14.825-mRNA-1;_AED=0.14;_QI=0|0|0|1|0|0|2|0|340;_eAED=0.17;
LR999938.1 4516624 4518854 ID=Vcard_DToL10371-RA;Parent=Vcard_DToL10371;Name=Vcard_DToL10371-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-45.120-mRNA-1;_AED=0.06;_QI=0|0|0|0.5|1|1|2|0|70;_eAED=0.06;score=8.323,8.323;target_length=213,14605406;
LR999938.1 4897821 4904026 ID=Vcard_DToL10390-RA;Parent=Vcard_DToL10390;Name=Vcard_DToL10390-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-49.706-mRNA-1;_AED=0.30;_QI=0|0|0|0.5|1|1|2|0|141;_eAED=0.30;_merge_warning=1;score=-23.467,-23.467;target_length=426,14605406;
LR999938.1 5018012 5019322 ID=Vcard_DToL10394-RA;Parent=Vcard_DToL10394;Name=Vcard_DToL10394-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-50.184-mRNA-1;_AED=0.53;_QI=0|0|0|0.33|1|1|3|0|131;_eAED=0.53;_merge_warning=1;score=11.39,11.39;target_length=396,14605406;
LR999938.1 7493004 7493741 ID=Vcard_DToL10458-RA;Parent=Vcard_DToL10458;Name=Vcard_DToL10458-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-75.0-mRNA-1;_AED=0.01;_QI=0|-1|0|1|-1|0|1|0|245;_eAED=0.01;
LR999938.1 9046493 9046969 ID=Vcard_DToL10525-RA;Parent=Vcard_DToL10525;Name=Vcard_DToL10525-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-90.7-mRNA-1;_AED=0.05;_QI=0|-1|0|1|-1|1|1|0|158;_eAED=0.05;
LR999938.1 9113417 9118317 ID=Vcard_DToL10533-RA;Parent=Vcard_DToL10533;Name=Vcard_DToL10533-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-91.169-mRNA-1;_AED=0.45;_QI=0|0|0|0.33|1|1|3|0|756;_eAED=0.45;score=0.147,0.147;target_length=2271,14605406;
LR999938.1 9349323 9352750 ID=Vcard_DToL10551-RA;Parent=Vcard_DToL10551;Name=Vcard_DToL10551-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-93.446-mRNA-1;_AED=0.51;_QI=0|0|0|0.33|1|1|3|0|382;_eAED=0.51;score=-8.259,-8.259;target_length=1149,14605406;
LR999938.1 9787892 9790201 ID=Vcard_DToL10556-RA;Parent=Vcard_DToL10556;Name=Vcard_DToL10556-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-98.697-mRNA-1;_AED=0.28;_QI=0|0|0|0.66|1|1|3|0|249;_eAED=0.31;score=-48.293,-48.293;target_length=750,14605406;
LR999938.1 12318619 12319680 ID=Vcard_DToL10708-RA;Parent=Vcard_DToL10708;Name=Vcard_DToL10708-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-123.118-mRNA-1;_AED=0.00;_QI=0|-1|0|1|-1|1|1|0|353;_eAED=0.00;score=2.729,2.729;target_length=1062,14605406;
LR999938.1 13013603 13033701 ID=Vcard_DToL10760-RA;Parent=Vcard_DToL10760;Name=Vcard_DToL10760-RA;Alias=maker-LR999938.1-pred_gff_snap_masked-gene-130.130-mRNA-1;_AED=0.42;_QI=0|0|0|0.12|1|1|8|0|324;_eAED=0.42;score=63.491,63.491;target_length=975,14605406;
LR999938.1 13805743 13806057 ID=Vcard_DToL10794-RA;Parent=Vcard_DToL10794;Name=Vcard_DToL10794-RA;Alias=maker-LR999938.1-exonerate_protein2genome-gene-138.0-mRNA-1;_AED=0.08;_QI=0|-1|0|1|-1|1|1|0|104;_eAED=0.08;
LR999942.1 69454 72240 ID=Vcard_DToL12498-RA;Parent=Vcard_DToL12498;Name=Vcard_DToL12498-RA;Alias=maker-LR999942.1-exonerate_protein2genome-gene-0.15-mRNA-1;_AED=0.52;_QI=0|-1|0|1|-1|1|1|0|928;_eAED=0.52;
LR999942.1 1936211 1947537 ID=Vcard_DToL12535-RA;Parent=Vcard_DToL12535;Name=Vcard_DToL12535-RA;Alias=maker-LR999942.1-pred_gff_snap_masked-gene-19.204-mRNA-1;_AED=0.23;_QI=0|0|0|0.25|1|1|4|0|284;_eAED=0.23;_merge_warning=1;score=-51.22,-51.22;target_length=855,13550656;
